¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),∞≠ºˆ∑Æ(mm),«≥º”(m/s),Ω¿µµ(%),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
184,¡¶¡÷,2025-02-07 20:00,-1.1,,10.1,80,1023.9,,1026.6,,,9,9,CuSc,5,,0.7,,3.2,4,7.1,5.9
184,¡¶¡÷,2025-02-07 21:00,-0.9,0.7,7.3,73,1024.3,,1027,,0.1,9,9,CuSc,5,,0.8,,3.1,3.9,7,5.9
184,¡¶¡÷,2025-02-07 22:00,-0.4,,7.8,72,1024.4,,1027.1,,0,9,9,CuSc,6,,0.8,,3.1,3.8,6.9,5.9
184,¡¶¡÷,2025-02-07 23:00,-0.1,,7.9,69,1024.8,,1027.5,,0,9,9,CuSc,7,,0.8,,3,3.7,6.9,5.9
184,¡¶¡÷,2025-02-08 0:00,-0.3,0.3,6.7,73,1025.1,,1027.8,,0,9,9,CuSc,6,,0.8,,3,3.7,6.8,5.8
184,¡¶¡÷,2025-02-08 1:00,-0.1,,8.7,76,1025,,1027.7,,0.6,8,8,CuSc,5,,0.9,,3,3.6,6.7,5.8
184,¡¶¡÷,2025-02-08 2:00,0.3,,9.5,74,1024.6,,1027.3,,0.5,9,9,CuSc,6,,0.9,,3,3.6,6.7,5.8
184,¡¶¡÷,2025-02-08 3:00,-1.3,0.7,7.9,82,1025,,1027.7,,0.7,9,9,CuSc,4,,0.9,,3,3.5,6.6,5.7
184,¡¶¡÷,2025-02-08 4:00,-0.9,,6.6,88,1024.3,,1027,,2.3,9,9,CuSc,3,,0.9,,2.9,3.5,6.6,5.7
184,¡¶¡÷,2025-02-08 5:00,0,,7.2,64,1024.6,,1027.3,,2.2,9,9,CuSc,6,,0.8,,2.9,3.5,6.5,5.7
184,¡¶¡÷,2025-02-08 6:00,0.1,1.8,8.1,68,1024.8,,1027.5,,2.2,9,9,CuSc,6,,0.9,,2.9,3.5,6.5,5.6
184,¡¶¡÷,2025-02-08 7:00,-0.3,,6.7,73,1025.2,,1027.9,,2.5,9,9,CuSc,5,,0.8,,2.9,3.4,6.5,5.6
184,¡¶¡÷,2025-02-08 8:00,0.2,,7.5,67,1025.6,,1028.3,,2.8,8,8,CuSc,7,,0.8,,2.9,3.5,6.4,5.6
184,¡¶¡÷,2025-02-08 9:00,0.4,0.5,5.6,63,1026.7,,1029.4,,2.7,9,9,CuSc,6,,0.9,,2.9,3.4,6.4,5.5
184,¡¶¡÷,2025-02-08 10:00,0.4,,5.1,72,1026.9,,1029.6,,2.6,9,9,CuSc,7,,0.9,,3,3.4,6.4,5.5
184,¡¶¡÷,2025-02-08 11:00,0.9,,5.1,66,1027.2,,1029.9,,2.4,9,9,CuSc,7,,0.9,,3,3.4,6.4,5.5
184,¡¶¡÷,2025-02-08 12:00,1.3,0,4.8,61,1027.1,,1029.8,,2.2,9,9,CuSc,7,,0.8,,3,3.4,6.4,5.5
184,¡¶¡÷,2025-02-08 13:00,1.5,,6.1,62,1026.3,,1028.9,,2,9,9,CuSc,8,,0.9,,3.1,3.4,6.4,5.4
184,¡¶¡÷,2025-02-08 14:00,1.9,,5.3,55,1025.3,,1027.9,,1.7,8,8,Sc,10,,0.9,,3.1,3.4,6.3,5.4
184,¡¶¡÷,2025-02-08 15:00,2,0,5.7,56,1025.2,,1027.8,,1.5,9,9,Sc,10,,0.9,,3.1,3.4,6.4,5.4
184,¡¶¡÷,2025-02-08 16:00,2,,4.6,61,1025.4,,1028,,1.2,8,8,Sc,9,,0.9,,3.1,3.4,6.3,5.4
184,¡¶¡÷,2025-02-08 17:00,2,,4.6,56,1025.5,,1028.1,,1,9,9,Sc,10,,0.9,,3.1,3.4,6.4,5.4
184,¡¶¡÷,2025-02-08 18:00,1.9,,4.6,57,1025.9,,1028.5,,0.8,9,9,Sc,10,,0.9,,3.1,3.4,6.3,5.3
184,¡¶¡÷,2025-02-08 19:00,1.6,,4.9,63,1026.1,,1028.7,,0.7,10,9,,8,,0.9,,3,3.4,6.3,5.3
184,¡¶¡÷,2025-02-08 20:00,1.6,,4.6,56,1026.8,,1029.4,,0.6,10,10,,9,,0.9,,3,3.4,6.3,5.3
184,¡¶¡÷,2025-02-08 21:00,1.6,,3,62,1026.3,,1028.9,,0.5,9,9,Sc,9,,0.9,,3,3.4,6.3,5.3
184,¡¶¡÷,2025-02-08 22:00,1.2,,2.5,60,1026.7,,1029.4,,0.5,10,9,,9,,0.9,,3,3.3,6.3,5.3
184,¡¶¡÷,2025-02-08 23:00,1.2,,2.7,57,1027.1,,1029.8,,0.5,10,9,,9,,0.8,,2.9,3.3,6.3,5.2
184,¡¶¡÷,2025-02-09 0:00,1.3,,2.5,60,1026.7,,1029.3,,0.5,9,9,,,,0.9,,2.9,3.3,6.3,5.2
184,¡¶¡÷,2025-02-09 1:00,1.3,,1.4,58,1026.6,,1029.3,,0.4,10,9,,10,,0.9,,2.9,3.3,6.2,5.2
184,¡¶¡÷,2025-02-09 2:00,1.5,,1.3,62,1026.5,,1029.1,,0.4,9,9,Sc,9,,0.8,,2.9,3.3,6.2,5.2
184,¡¶¡÷,2025-02-09 3:00,1.4,0,3.2,74,1026.3,,1028.9,,0.4,9,9,Sc,8,,0.8,,2.9,3.3,6.2,5.1
184,¡¶¡÷,2025-02-09 4:00,1.8,,3.5,63,1025.7,,1028.3,,0.4,9,9,Sc,8,,0.8,,2.9,3.3,6.2,5.1
184,¡¶¡÷,2025-02-09 5:00,2.1,,2.5,62,1025.5,,1028.1,,0.4,9,9,Sc,8,,0.8,,3,3.3,6.2,5.1
184,¡¶¡÷,2025-02-09 6:00,2.1,0,2.6,63,1025.5,,1028.1,,0.4,9,9,Sc,9,,0.8,,3,3.3,6.2,5.1
184,¡¶¡÷,2025-02-09 7:00,2.2,,3.3,64,1025.3,,1027.9,,0.4,8,8,Sc,9,,0.8,,3,3.3,6.2,5.1
184,¡¶¡÷,2025-02-09 8:00,2.5,,3.8,59,1025.5,,1028.1,,0.4,9,9,Sc,10,,0.8,,3,3.3,6.2,5
184,¡¶¡÷,2025-02-09 9:00,2.6,0.1,3.8,69,1025.9,,1028.5,,0.5,9,9,CuSc,6,,0.8,,3,3.2,6.2,5
184,¡¶¡÷,2025-02-09 10:00,2.6,,3.6,66,1025.8,,1028.4,,0.5,9,9,CuSc,7,,0.8,,3,3.2,6.1,5
184,¡¶¡÷,2025-02-09 11:00,1.7,,5.3,74,1026.3,,1028.9,,0.4,9,9,CuSc,6,,0.9,,3.1,3.3,6.1,5
184,¡¶¡÷,2025-02-09 12:00,3.2,1.4,3.8,58,1025.6,,1028.2,,0.4,8,8,Sc,9,,0.9,,3.1,3.3,6.1,5
184,¡¶¡÷,2025-02-09 13:00,4.1,,3.2,53,1024.9,,1027.5,,0.4,9,9,Sc,11,,4.9,,3.5,3.3,6.2,5
184,¡¶¡÷,2025-02-09 14:00,3.5,,3.7,66,1024,,1026.6,,,9,9,CuSc,6,,4.1,,3.7,3.5,6.2,4.9
184,¡¶¡÷,2025-02-09 15:00,3.6,0.1,4.1,63,1023.5,,1026.1,,,9,9,Sc,8,,4.9,,3.8,3.6,6.2,4.9
184,¡¶¡÷,2025-02-09 16:00,3.5,,5.1,63,1023.4,,1026,,,9,9,Sc,8,,4,,3.9,3.7,6.3,4.9
184,¡¶¡÷,2025-02-09 17:00,3.4,,2.2,58,1023.4,,1026,,,9,9,CuSc,6,,3.4,,3.9,3.8,6.4,4.9
184,¡¶¡÷,2025-02-09 18:00,2.9,0.3,5.1,64,1023.8,,1026.4,,,9,9,Sc,8,,2.2,,3.7,3.8,6.4,4.9
184,¡¶¡÷,2025-02-09 19:00,3.3,,3.5,68,1024,,1026.6,,,9,9,Sc,10,,2.2,,3.6,3.7,6.5,4.9
184,¡¶¡÷,2025-02-09 20:00,2.9,,4.2,70,1023.9,,1026.5,,,8,8,Sc,8,,2.1,,3.6,3.7,6.4,4.9
184,¡¶¡÷,2025-02-09 21:00,3.1,0.1,3.4,64,1023.8,,1026.4,,,9,9,Sc,8,,2,,3.5,3.6,6.4,4.9
184,¡¶¡÷,2025-02-09 22:00,3.1,,1.9,63,1024.3,,1026.9,,,9,9,Sc,9,,2,,3.5,3.6,6.4,4.9
184,¡¶¡÷,2025-02-09 23:00,2.9,,2.5,64,1024.5,,1027.1,,,9,9,Sc,8,,1.9,,3.5,3.6,6.4,4.9
184,¡¶¡÷,2025-02-10 0:00,3.1,0,1.4,61,1024.4,,1027,,,9,9,,,,1.9,,3.4,3.6,6.4,4.9
184,¡¶¡÷,2025-02-10 1:00,3.3,,2.8,54,1024.5,,1027.1,,,9,9,Sc,11,,1.8,,3.4,3.5,6.4,4.9
184,¡¶¡÷,2025-02-10 2:00,3.3,,2.7,52,1024.5,,1027.1,,,10,10,,13,,1.6,,3.4,3.5,6.3,4.9
184,¡¶¡÷,2025-02-10 3:00,3.4,0,2.4,51,1024.6,,1027.2,,,10,8,ScAs,13,,1.6,,3.3,3.5,6.3,4.9
184,¡¶¡÷,2025-02-10 4:00,3.5,,2.6,52,1024.6,,1027.2,,,9,9,Sc,13,,1.5,,3.3,3.5,6.3,4.9
184,¡¶¡÷,2025-02-10 5:00,3.4,,3.2,47,1024.5,,1027.1,,,9,9,Sc,14,,1.3,,3.3,3.4,6.3,4.9
184,¡¶¡÷,2025-02-10 6:00,3.4,,3.3,49,1024.4,,1027,,,9,9,Sc,13,,1.3,,3.2,3.4,6.2,4.9
184,¡¶¡÷,2025-02-10 7:00,3.2,,1.1,47,1024.6,,1027.2,,,9,9,Sc,14,,1.1,,3.2,3.4,6.2,4.8
184,¡¶¡÷,2025-02-10 8:00,3.4,,1.8,48,1024.9,,1027.5,,,9,9,Sc,13,,1.3,,3.1,3.3,6.2,4.8
184,¡¶¡÷,2025-02-10 9:00,3.8,,1.4,47,1025.1,,1027.7,,,9,9,Sc,12,,2.7,,3.3,3.3,6.1,4.8
184,¡¶¡÷,2025-02-10 10:00,4.2,,1.8,50,1025.6,,1028.2,,,9,9,Sc,13,,4.3,,3.5,3.4,6.2,4.8
184,¡¶¡÷,2025-02-10 11:00,4.5,,2.5,49,1026,,1028.6,,,9,9,Sc,12,,5.7,,3.9,3.5,6.2,4.8
184,¡¶¡÷,2025-02-10 12:00,5,,2.6,48,1025.9,,1028.5,,,8,8,Sc,12,,7.3,,4.4,3.8,6.2,4.8
184,¡¶¡÷,2025-02-10 13:00,5.5,,2.9,47,1025.3,,1027.9,,,9,9,Sc,12,,9,,5.2,4.1,6.4,4.8
184,¡¶¡÷,2025-02-10 14:00,6.1,,2.9,47,1024.6,,1027.2,,,8,8,Sc,11,,12,,5.7,4.5,6.5,4.8
184,¡¶¡÷,2025-02-10 15:00,6.1,,2.6,48,1024.2,,1026.8,,,7,7,Sc,11,,11.6,,6.4,4.9,6.8,4.8
184,¡¶¡÷,2025-02-10 16:00,6.3,,2.1,46,1024.2,,1026.8,,,4,4,Sc,11,,10.9,,6.8,5.4,7,4.9
184,¡¶¡÷,2025-02-10 17:00,5.5,,1,46,1024.4,,1027,,,2,2,Sc,12,,6.8,,6.8,5.6,7.3,4.9
184,¡¶¡÷,2025-02-10 18:00,4.7,,0.5,52,1024.7,,1027.3,,,1,1,Sc,13,,4.3,,6.2,5.6,7.5,4.9
184,¡¶¡÷,2025-02-10 19:00,3.5,,0.1,51,1025.1,,1027.7,,,0,0,,,,2.4,,5.6,5.5,7.6,5
184,¡¶¡÷,2025-02-10 20:00,2.6,,0,59,1025.5,,1028.1,,,0,0,,,,1.3,,5,5.2,7.6,5
184,¡¶¡÷,2025-02-10 21:00,1.8,,0,62,1025.7,,1028.3,,,0,0,,,,0.5,,4.5,4.9,7.5,5.1
184,¡¶¡÷,2025-02-10 22:00,1.2,,0,64,1025.8,,1028.5,,,0,0,,,,-0.3,,4,4.6,7.4,5.1
184,¡¶¡÷,2025-02-10 23:00,0.9,,0,66,1026.1,,1028.8,,,0,0,,,,0.3,,3.7,4.3,7.2,5.2
184,¡¶¡÷,2025-02-11 0:00,0.6,,0,68,1026.1,,1028.8,,,0,0,,,,-0.1,,3.4,4,7.1,5.2
184,¡¶¡÷,2025-02-11 1:00,0.4,,0.2,68,1026.3,,1029,,,0,0,,,,-0.6,,3.1,3.8,6.9,5.2
184,¡¶¡÷,2025-02-11 2:00,0.2,,0,68,1026.2,,1028.9,,,0,0,,,,-1.1,,2.9,3.6,6.7,5.1
184,¡¶¡÷,2025-02-11 3:00,0,,0.3,70,1026.4,,1029.1,,,0,0,,,,-1.5,,2.7,3.4,6.6,5.1
184,¡¶¡÷,2025-02-11 4:00,0,,2.5,64,1026.3,,1029,,,0,0,,,,-1.7,,2.6,3.3,6.5,5.1
184,¡¶¡÷,2025-02-11 5:00,-0.1,,3,58,1026.5,,1029.2,,,0,0,,,,-1.9,,2.5,3.1,6.3,5
184,¡¶¡÷,2025-02-11 6:00,0.1,,2,55,1026.5,,1029.2,,,0,0,,,,-2.2,,2.3,3,6.2,5
184,¡¶¡÷,2025-02-11 7:00,0.3,,2.8,53,1027,,1029.7,,,0,0,,,,-2.2,,2.2,2.9,6.1,4.9
184,¡¶¡÷,2025-02-11 8:00,0.6,,2.6,58,1027.1,,1029.8,,,0,0,,,,-1.6,,2.2,2.7,6,4.9
184,¡¶¡÷,2025-02-11 9:00,2.1,,1.7,60,1027.4,,1030,,,0,0,,,,-0.3,,2.2,2.7,5.9,4.8
184,¡¶¡÷,2025-02-11 10:00,6.4,,2.3,50,1027.5,,1030.1,,,0,0,,,,3.8,,2.6,2.7,5.8,4.8
184,¡¶¡÷,2025-02-11 11:00,9,,1.2,38,1027,,1029.6,,,0,0,,,,11.5,,3.7,2.8,5.7,4.8
184,¡¶¡÷,2025-02-11 12:00,10.6,,1.5,38,1026.1,,1028.7,,,0,0,,,,17.5,,5.7,3.5,5.8,4.7
184,¡¶¡÷,2025-02-11 13:00,11,,1.9,34,1025,,1027.6,,,0,0,,,,20.5,,7.3,4.5,6.1,4.7
184,¡¶¡÷,2025-02-11 14:00,11.3,,2.4,35,1023.5,,1026,,,0,0,,,,21.6,,8.7,5.5,6.6,4.7
184,¡¶¡÷,2025-02-11 15:00,11.2,,2.7,37,1022.4,,1024.9,,,0,0,,,,20.8,,9.6,6.4,7.1,4.7
184,¡¶¡÷,2025-02-11 16:00,11.2,,3,39,1021.3,,1023.8,,,0,0,,,,18.4,,9.9,7.1,7.7,4.8
184,¡¶¡÷,2025-02-11 17:00,10.5,,2.6,40,1021.3,,1023.8,,,1,1,Ac,48,,11.5,,9.7,7.4,8.1,4.8
184,¡¶¡÷,2025-02-11 18:00,9.7,,1.9,44,1021.4,,1024,,,3,3,Ac,48,,8.6,,9,7.4,8.5,5
184,¡¶¡÷,2025-02-11 19:00,8.8,,2.1,48,1021.7,,1024.3,,,9,8,,42,,7.8,,8.3,7.3,8.7,5.1
184,¡¶¡÷,2025-02-11 20:00,8.9,,0.2,49,1022.1,,1024.7,,,9,3,,29,,7.3,,8,7.1,8.8,5.3
184,¡¶¡÷,2025-02-11 21:00,9,,0,50,1021.4,,1024,,,9,9,Ac,31,,7.5,,7.7,7,8.8,5.4
184,¡¶¡÷,2025-02-11 22:00,8.9,,0.3,49,1020.8,,1023.4,,,10,10,As,23,,7.4,,7.6,6.8,8.8,5.5
184,¡¶¡÷,2025-02-11 23:00,8.5,,0.1,58,1020.4,,1023,,,10,10,As,26,,7.1,,7.5,6.8,8.8,5.6
184,¡¶¡÷,2025-02-12 0:00,8.4,0,0.3,56,1019.2,,1021.8,,,10,2,,,,7,,7.3,6.7,8.8,5.6
184,¡¶¡÷,2025-02-12 1:00,8.4,,0,67,1018.3,,1020.9,,,10,2,StNs,8,,6.9,,7.3,6.7,8.7,5.7
184,¡¶¡÷,2025-02-12 2:00,7.7,,0.1,75,1017.3,,1019.9,,,10,4,StNs,8,,6.9,,7.2,6.6,8.7,5.8
184,¡¶¡÷,2025-02-12 3:00,9.2,0.2,1.6,76,1016.6,,1019.1,,,10,6,StNs,8,,7.6,,7.2,6.6,8.7,5.8
184,¡¶¡÷,2025-02-12 4:00,8.1,,1.7,79,1014.8,,1017.4,,,10,6,StNs,8,,7.2,,7.2,6.6,8.7,5.8
184,¡¶¡÷,2025-02-12 5:00,7.7,,1.1,80,1013.8,,1016.4,,,10,10,As,24,,7.1,,7.1,6.6,8.7,5.9
184,¡¶¡÷,2025-02-12 6:00,8.3,2.2,1.1,84,1012.5,,1015,,,10,7,StNs,7,,7.5,,7.2,6.6,8.7,5.9
184,¡¶¡÷,2025-02-12 7:00,8.7,,0,88,1012.2,,1014.7,,,10,8,StNs,7,,8,,7.3,6.6,8.8,5.9
184,¡¶¡÷,2025-02-12 8:00,12.9,,5.8,87,1012.3,,1014.8,,,10,8,ScAs,6,,10.5,,7.6,6.7,8.8,6
184,¡¶¡÷,2025-02-12 9:00,12.9,2.5,6.1,82,1012.7,,1015.2,,,10,8,ScAs,6,,11.2,,8.1,6.9,8.8,6
184,¡¶¡÷,2025-02-12 10:00,12.8,,7.2,78,1012.5,,1015,,,10,8,ScAs,7,,12.7,,8.5,7.1,8.9,6
184,¡¶¡÷,2025-02-12 11:00,13.1,,6.8,77,1012.9,,1015.4,,,10,8,ScAs,6,,14,,9.1,7.5,9.1,6.1
184,¡¶¡÷,2025-02-12 12:00,12.3,,6.4,78,1012.6,,1015.1,,,10,8,ScAs,6,,12.5,,9.4,7.8,9.3,6.1
184,¡¶¡÷,2025-02-12 13:00,11.7,,6.7,76,1012,,1014.5,,,10,8,ScAs,6,,11.3,,9.4,8,9.5,6.2
184,¡¶¡÷,2025-02-12 14:00,11.1,,4.6,79,1011.3,,1013.8,,,10,8,ScAs,6,,11,,9.4,8.1,9.7,6.2
184,¡¶¡÷,2025-02-12 15:00,10.6,,5.2,78,1011.3,,1013.8,,,10,8,ScAs,9,,10.6,,9.3,8.2,9.8,6.3
184,¡¶¡÷,2025-02-12 16:00,10.3,,6.6,74,1012.3,,1014.8,,,10,8,ScAs,6,,10.6,,9.3,8.2,9.9,6.4
184,¡¶¡÷,2025-02-12 17:00,9.6,,7.7,73,1013.5,,1016,,,10,8,ScAs,6,,8.9,,9.2,8.3,10,6.4
184,¡¶¡÷,2025-02-12 18:00,9.1,,6.6,68,1014.8,,1017.3,,,10,8,ScAs,6,,8,,8.9,8.2,10,6.5
184,¡¶¡÷,2025-02-12 19:00,8.7,,7.3,64,1015.7,,1018.3,,,9,9,Sc,7,,7.3,,8.7,8.1,10.1,6.6
184,¡¶¡÷,2025-02-12 20:00,8.2,,7.8,71,1016.9,,1019.5,,,10,9,ScAs,7,,7.1,,8.5,8,10.1,6.6
184,¡¶¡÷,2025-02-12 21:00,7.2,0,8.3,64,1018.7,,1021.3,,,10,9,ScAs,7,,6.1,,8.2,7.9,10,6.7
184,¡¶¡÷,2025-02-12 22:00,6.5,,8.2,58,1019.5,,1022.1,,,10,9,,10,,4.9,,7.8,7.7,10,6.7
184,¡¶¡÷,2025-02-12 23:00,5.6,,7.5,52,1020.3,,1022.9,,,6,1,,11,,3.3,,7.4,7.5,9.9,6.7
184,¡¶¡÷,2025-02-13 0:00,5.3,,6.5,55,1021.3,,1023.9,,,4,4,Sc,11,,3,,7,7.2,9.8,6.7
184,¡¶¡÷,2025-02-13 1:00,4.9,,7.5,51,1022.1,,1024.7,,,9,8,,11,,3,,6.7,7,9.6,6.8
184,¡¶¡÷,2025-02-13 2:00,4.7,,5.5,52,1022,,1024.6,,,9,9,,12,,2.9,,6.4,6.7,9.5,6.8
184,¡¶¡÷,2025-02-13 3:00,4.3,,6.4,51,1022.5,,1025.1,,,7,7,Sc,12,,2.5,,6.2,6.5,9.3,6.8
184,¡¶¡÷,2025-02-13 4:00,4,,6.4,51,1022.5,,1025.1,,,8,8,Sc,12,,2,,5.9,6.3,9.2,6.7
184,¡¶¡÷,2025-02-13 5:00,3.5,,7.3,49,1022.7,,1025.3,,,9,9,Sc,12,,1.9,,5.6,6.1,9,6.7
184,¡¶¡÷,2025-02-13 6:00,3.1,,5.8,41,1023.2,,1025.8,,,6,6,Sc,13,,0.8,,5.3,5.9,8.8,6.6
184,¡¶¡÷,2025-02-13 7:00,2.7,,7.2,39,1023.6,,1026.2,,,2,2,Sc,13,,0.2,,5,5.7,8.7,6.6
184,¡¶¡÷,2025-02-13 8:00,2.6,,2.7,47,1024.6,,1027.2,,,7,7,Sc,13,,1.2,,4.7,5.5,8.5,6.6
184,¡¶¡÷,2025-02-13 9:00,3,,1,47,1025.1,,1027.7,,,5,5,Sc,12,,2.3,,4.7,5.3,8.4,6.5
184,¡¶¡÷,2025-02-13 10:00,4.5,,2,45,1025.1,,1027.7,,,7,7,Sc,13,,8.4,,5.2,5.2,8.2,6.5
184,¡¶¡÷,2025-02-13 11:00,5.1,,1.6,44,1024.7,,1027.3,,,4,4,Sc,12,,14.4,,6.1,5.4,8.2,6.5
184,¡¶¡÷,2025-02-13 12:00,6.4,,0.7,40,1024.4,,1027,,,1,1,Sc,12,,19.2,,7.5,6,8.2,6.4
184,¡¶¡÷,2025-02-13 13:00,7,,1.6,40,1023.6,,1026.2,,,1,1,Sc,10,,21.8,,8.9,6.7,8.4,6.4
184,¡¶¡÷,2025-02-13 14:00,7.4,,1.7,41,1022.5,,1025.1,,,2,2,Sc,10,,22.5,,10,7.5,8.8,6.4
184,¡¶¡÷,2025-02-13 15:00,7.9,,2,42,1021.8,,1024.4,,,5,5,Sc,11,,21.1,,10.6,8.3,9.2,6.4
184,¡¶¡÷,2025-02-13 16:00,7.2,,4.2,46,1022.2,,1024.8,,,7,7,Sc,10,,15.2,,10.6,8.7,9.6,6.4
184,¡¶¡÷,2025-02-13 17:00,7,,3.5,47,1022.1,,1024.7,,,3,3,Sc,12,,11.4,,10.1,8.8,10,6.5
184,¡¶¡÷,2025-02-13 18:00,6.3,,3.9,45,1022.6,,1025.2,,,0,0,,,,7.8,,9.2,8.6,10.1,6.5
184,¡¶¡÷,2025-02-13 19:00,5.3,,3.5,49,1022.8,,1025.4,,,0,0,,,,5.8,,8.4,8.3,10.2,6.6
184,¡¶¡÷,2025-02-13 20:00,5,,3,48,1023,,1025.6,,,0,0,,,,4.6,,7.8,7.9,10.2,6.7
184,¡¶¡÷,2025-02-13 21:00,4.3,,2.4,51,1023,,1025.6,,,0,0,,,,3.6,,7.2,7.6,10,6.8
184,¡¶¡÷,2025-02-13 22:00,4,,2.5,51,1022.8,,1025.4,,,0,0,,,,2.9,,6.7,7.2,9.8,6.8
184,¡¶¡÷,2025-02-13 23:00,3.7,,1.7,54,1022.8,,1025.4,,,0,0,,,,2.2,,6.3,6.9,9.6,6.9
184,¡¶¡÷,2025-02-14 0:00,3.3,,1.9,56,1022.7,,1025.3,,,0,0,,,,1.6,,5.9,6.5,9.4,6.9
184,¡¶¡÷,2025-02-14 1:00,3.1,,1.7,59,1022.9,,1025.5,,,0,0,,,,1.2,,5.5,6.2,9.2,6.8
184,¡¶¡÷,2025-02-14 2:00,2.9,,2.1,60,1022.9,,1025.5,,,0,0,,,,0.9,,5.2,5.9,9,6.8
184,¡¶¡÷,2025-02-14 3:00,2.7,,2.3,62,1022.6,,1025.2,,,0,0,,,,0.5,,4.9,5.7,8.8,6.8
184,¡¶¡÷,2025-02-14 4:00,2.5,,1.7,63,1021.7,,1024.3,,,0,0,,,,0.2,,4.6,5.4,8.6,6.7
184,¡¶¡÷,2025-02-14 5:00,2.3,,1.9,62,1021.9,,1024.5,,,0,0,,,,0,,4.4,5.2,8.4,6.6
184,¡¶¡÷,2025-02-14 6:00,2.2,,2.1,64,1022,,1024.6,,,0,0,,,,-0.2,,4.1,5,8.2,6.6
184,¡¶¡÷,2025-02-14 7:00,2.1,,2.3,67,1022.5,,1025.1,,,0,0,,,,-0.4,,3.9,4.8,8,6.5
184,¡¶¡÷,2025-02-14 8:00,2.4,,1.9,69,1022.4,,1025,,,0,0,,,,0.1,,3.8,4.6,7.8,6.4
184,¡¶¡÷,2025-02-14 9:00,3.6,,0.9,67,1022.1,,1024.7,,,0,0,,,,1.3,,3.8,4.5,7.7,6.4
184,¡¶¡÷,2025-02-14 10:00,8,,1.2,51,1022.2,,1024.8,,,0,0,,,,8.4,,4.7,4.5,7.5,6.4
184,¡¶¡÷,2025-02-14 11:00,9.4,,2.6,49,1021.9,,1024.5,,,0,0,,,,13.8,,6.3,4.9,7.5,6.3
184,¡¶¡÷,2025-02-14 12:00,9.4,,2.5,48,1021.3,,1023.9,,,8,7,AcCi,40,,17.2,,7.8,5.6,7.7,6.2
184,¡¶¡÷,2025-02-14 13:00,10.2,,2.6,47,1020.2,,1022.7,,,6,0,Ci,,,20.3,,9,6.5,8,6.1
184,¡¶¡÷,2025-02-14 14:00,10.4,,2.8,45,1019.6,,1022.1,,,8,7,AcCi,40,,19.5,,10.1,7.3,8.4,6.1
184,¡¶¡÷,2025-02-14 15:00,9.9,,2.6,46,1019.1,,1021.6,,,9,9,Ac,36,,18.5,,10.4,8,8.9,6.1
184,¡¶¡÷,2025-02-14 16:00,9.1,,1.8,50,1018.9,,1021.5,,,9,9,Ac,36,,15.1,,10.4,8.4,9.3,6.2
184,¡¶¡÷,2025-02-14 17:00,8.8,,1.9,50,1018.8,,1021.4,,,10,10,As,30,,12.8,,10,8.6,9.7,6.2
184,¡¶¡÷,2025-02-14 18:00,8.4,,1.8,52,1018.3,,1020.9,,,9,9,Ac,35,,10.7,,9.7,8.6,10,6.4
184,¡¶¡÷,2025-02-14 19:00,7.8,,0.8,53,1018.5,,1021.1,,,7,7,,35,,8.5,,9.2,8.5,10.1,6.5
184,¡¶¡÷,2025-02-14 20:00,7,,1.6,58,1019,,1021.6,,,6,1,,34,,6.5,,8.5,8.2,10.1,6.6
184,¡¶¡÷,2025-02-14 21:00,6.8,,1.5,60,1019.2,,1021.8,,,9,9,Ac,34,,7,,8.2,8,10.1,6.7
184,¡¶¡÷,2025-02-14 22:00,6.6,,1.6,62,1019.1,,1021.7,,,8,5,,44,,6,,7.8,7.7,10,6.8
184,¡¶¡÷,2025-02-14 23:00,6.3,,2.6,63,1018.8,,1021.4,,,8,3,,30,,5.8,,7.5,7.5,9.9,6.8
184,¡¶¡÷,2025-02-15 0:00,6.3,,2.1,63,1018.5,,1021.1,,,9,9,Ac,42,,6,,7.4,7.3,9.8,6.9
184,¡¶¡÷,2025-02-15 1:00,6.4,,2.4,63,1018.5,,1021.1,,,9,9,,44,,5.9,,7.3,7.2,9.7,6.9
184,¡¶¡÷,2025-02-15 2:00,6.3,,2.6,63,1018.1,,1020.7,,,8,8,,42,,5.1,,7.1,7.1,9.6,6.9
184,¡¶¡÷,2025-02-15 3:00,5.9,,2.1,61,1017.7,,1020.3,,,9,9,Ac,45,,5,,6.8,6.9,9.5,6.9
184,¡¶¡÷,2025-02-15 4:00,6,,1.5,62,1017,,1019.6,,,9,9,Ac,34,,5.2,,6.7,6.8,9.4,6.9
